"Incident ID","Offence Code","CR Number","Dispatch Date / Time","Start_Date_Time","End_Date_Time","NIBRS Code","Victims","Crime Name1","Crime Name2","Crime Name3","Police District Name","Block Address","City","State","Zip Code","Agency","Place","Sector","Beat","PRA","Address Number","Street Prefix","Street Name","Street Suffix","Street Type","Latitude","Longitude","Police District Number","Location"
"201589447","1399","260038698","09/03/2026 04:59:08 PM","09/03/2026 04:59:00 PM",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","SILVER SPRING","1  BLK  VETERANS PL","SILVER SPRING","MD","20910","MCPD","Commercial - Office Building","G","3G1","671","1",,"VETERANS",,"PL","38.99791","-77.0246","3D","    (38.9979, -77.0246)"
"201589454","1399","260038708","09/03/2026 04:46:46 PM","09/03/2026 04:46:00 PM",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN","18900 BLK  QUIET OAK LA","GERMANTOWN","MD","20874","MCPD","Parking Lot - Residential","N","5N2","594","18900",,"QUIET OAK",,"LA","39.16399","-77.272","5D","    (39.164, -77.272)"
"201589431","3532","260038678",,"09/03/2026 04:28:00 PM",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE - POSSESS","SILVER SPRING","9900 BLK  NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","MCPD","Street - Other","I","3I3","136","9900",,"NEW HAMPSHIRE",,"AVE","39.01801","-76.977","3D","    (39.018, -76.977)"
"201589440","2303","260038676","09/03/2026 04:23:57 PM","09/03/2026 04:23:00 PM",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","BETHESDA","10300 BLK  WESTLAKE DR","BETHESDA","MD","20817","MCPD","Liquor Store - Beer & Wine","E","2E2","204","10300",,"WESTLAKE",,"DR","39.02484","-77.1491","2D","    (39.0248, -77.1491)"
"201589440","1399","260038676","09/03/2026 04:23:57 PM","09/03/2026 04:23:00 PM",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","BETHESDA","10300 BLK  WESTLAKE DR","BETHESDA","MD","20817","MCPD","Liquor Store - Beer & Wine","E","2E2","204","10300",,"WESTLAKE",,"DR","39.02484","-77.1491","2D","    (39.0248, -77.1491)"
"201589463","1399","260038680","09/03/2026 04:21:45 PM","09/03/2026 04:21:00 PM",,"13B","2","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","WHEATON","14200 BLK  CATAMOUNT CT","SILVER SPRING","MD","20906","MCPD","Residence -Townhouse/Duplex","K","4K1","907","14200",,"CATAMOUNT",,"CT","39.09081","-77.041","4D","    (39.0908, -77.041)"
"201589654","2305","260038993","09/05/2026 04:15:40 PM","09/03/2026 04:15:00 PM",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","MONTGOMERY VILLAGE","17700 BLK  TOPFIELD DR","GAITHERSBURG","MD","20877","MCPD","Parking Lot - Residential","P","6P3","551","17700",,"TOPFIELD",,"DR","39.1445","-77.1666","6D","    (39.1445, -77.1666)"
"201589427","5016","260038669","09/03/2026 03:53:24 PM","09/03/2026 03:53:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","OBSTRUCT GOVT - VIOLATION OF A COURT ORDER","WHEATON","14200 BLK  CHELMSFORD RD","ROCKVILLE","MD","20853","MCPD","Residence - Driveway","K","4K1","343","14200",,"CHELMSFORD",,"RD","39.08972","-77.0831","4D","    (39.0897, -77.0831)"
"201589429","9101","260038670","09/03/2026 03:41:04 PM","09/03/2026 03:41:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","SUDDEN DEATH","ROCKVILLE","700 BLK  MONROE ST","ROCKVILLE","MD","20850","RCPD","Residence - Apartment/Condo","A","1A2","258","700",,"MONROE",,"ST","39.07537","-77.153","1D","    (39.0754, -77.153)"
"201589436","3533","260038667","09/03/2026 03:38:06 PM","09/03/2026 03:38:00 PM",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE (DESCRIBE OFFENSE)","GERMANTOWN","13700 BLK  WISTERIA DR","GERMANTOWN","MD","20874","MCPD","School - Elementary/Secondary","N","5N1","465","13700",,"WISTERIA",,"DR","39.18003","-77.2843","5D","    (39.18, -77.2843)"
"201589498","2308","260038774","09/04/2026 10:35:04 AM","09/03/2026 03:30:00 PM","09/03/2026 08:30:00 PM","23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","WHEATON","4000 BLK  GANNON RD","SILVER SPRING","MD","20902","MCPD","Other/Unknown","L","4L1","332","4000",,"GANNON",,"RD","39.05529","-77.079","4D","    (39.0553, -77.079)"
"201589421","3899","260038673","09/03/2026 03:24:14 PM","09/03/2026 03:24:00 PM",,"90F","1","Crime Against Society","Family Offenses, NonViolent","FAMILY OFFENSE (DESCRIBE OFFENSE)","TAKOMA PARK","700 BLK  CHANEY DR","TAKOMA PARK","MD","20912","TPPD","Residence - Apartment/Condo","T","8T2","805","700",,"CHANEY",,"DR","38.98349","-76.9976","TPPD","    (38.9835, -76.9976)"
"201589449","2303","260038661","09/03/2026 03:22:52 PM","09/03/2026 03:22:00 PM",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","SILVER SPRING","8500 BLK  FENTON ST","SILVER SPRING","MD","20910","MCPD","Retail - Clothing","G","3G1","109","8500",,"FENTON",,"ST","38.9954","-77.0244","3D","    (38.9954, -77.0244)"
"201589411","9199","260038598",,"09/03/2026 03:17:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","MONTGOMERY VILLAGE","1  BLK S SUMMIT AVE","GAITHERSBURG","MD","20877","GPD","Residence - Apartment/Condo","P","6P3","431","1","S","SUMMIT",,"AVE","39.14219","-77.1933","6D","    (39.1422, -77.1933)"
"201589407","3701","260038652",,"09/03/2026 03:07:00 PM",,"370","1","Crime Against Society","Pornography/Obscene Material","OBSCENE MATERIAL - MANUFACTURE","GERMANTOWN","10500 BLK  TRALEE TER","DAMASCUS","MD","20872","MCPD","Residence -Townhouse/Duplex","M","5M2","481","10500",,"TRALEE",,"TER","0.0","0.0","5D","    (0.0, 0.0)"
"201589493","2305","260038768","09/04/2026 09:17:34 AM","09/03/2026 03:00:00 PM","09/04/2026 09:05:00 AM","23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","SILVER SPRING","13500 BLK  PARKFORD MANOR DR","SILVER SPRING","MD","20904","MCPD","Parking Lot - Residential","I","3I2","380","13500",,"PARKFORD MANOR",,"DR","39.07726","-76.9384","3D","    (39.0773, -76.9384)"
"201589590","2308","260038883","09/04/2026 07:50:37 PM","09/03/2026 03:00:00 PM","09/03/2026 04:30:00 PM","23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","GERMANTOWN","9300 BLK  HEATHER FIELD CT","GAITHERSBURG","MD","20882","MCPD","Retail - Other","M","5M2","479","9300",,"HEATHER FIELD",,"CT","39.27383","-77.189","5D","    (39.2738, -77.189)"
"201589545","9199","260038799","09/04/2026 12:22:10 PM","09/03/2026 03:00:00 PM","09/04/2026 12:22:00 PM","90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","MONTGOMERY VILLAGE","800 BLK  DIAMOND DR","GAITHERSBURG","MD","20878","MCPD","Street - Residential","P","6P2","449","800",,"DIAMOND",,"DR","39.13445","-77.2304","6D","    (39.1345, -77.2304)"
"201589467","2404","260038738","09/04/2026 12:04:58 AM","09/03/2026 03:00:00 PM","09/03/2026 11:50:00 PM","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","SILVER SPRING","14000 BLK  CASTLE BLV","SILVER SPRING","MD","20904","MCPD","Parking Lot - Residential","I","3I2","380","14000",,"CASTLE",,"BLV","0.0","0.0","3D","    (0.0, 0.0)"
"201589452","2999","260038663",,"09/03/2026 03:00:00 PM","09/03/2026 04:00:00 PM","290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY (DESCRIBE OFFENSE)","BETHESDA","6000 BLK  WALHONDING RD","BETHESDA","MD","20816","MCPD","Street - Residential","E","2E2","021","6000",,"WALHONDING",,"RD","38.9627","-77.1213","2D","    (38.9627, -77.1213)"
"201589423","9113","260038672","09/03/2026 02:49:05 PM","09/03/2026 02:44:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","ROCKVILLE","300 BLK  PRETTYMAN DR","ROCKVILLE","MD","20850","RCPD","Residence - Apartment/Condo","B","1B1","241","300",,"PRETTYMAN",,"DR","39.09418","-77.1939","1D","    (39.0942, -77.1939)"
"201589416","9199","260038665","09/03/2026 02:33:53 PM","09/03/2026 02:33:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","WHEATON","2400 BLK  BLUERIDGE AVE","SILVER SPRING","MD","20902","MCPD","Residence - Apartment/Condo","L","4L1","358","2400",,"BLUERIDGE",,"AVE","39.043","-77.0499","4D","    (39.043, -77.0499)"
"201590130","5202","260038777","09/03/2026 02:44:30 PM","09/03/2026 02:32:00 PM",,"520","1","Crime Against Society","Weapon Law Violations","WEAPON - CONCEALED","SILVER SPRING","200 BLK  VALLEY BROOK DR","SILVER SPRING","MD","20904","MCPD","School - Elementary/Secondary","I","3I1","150","200",,"VALLEY BROOK",,"DR","39.05925","-77.0061","3D","    (39.0592, -77.0061)"
"201589425","9199","260038654","09/03/2026 02:24:50 PM","09/03/2026 02:24:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","WHEATON","11300 BLK  NEWPORT MILL RD","KENSINGTON","MD","20895","MCPD","School - Elementary/Secondary","L","4L2","318","11300",,"NEWPORT MILL",,"RD","39.04168","-77.0697","4D","    (39.0417, -77.0697)"
"201589424","1102","260038679","09/03/2026 02:11:38 PM","09/03/2026 02:11:00 PM",,"11A","1","Crime Against Person","Forcible Rape","RAPE WITH WEAPON","GERMANTOWN","18900 BLK  FREDERICK RD","GAITHERSBURG","MD","20879","MCPD","Park","M","5M1","470","18900",,"FREDERICK",,"RD","39.1661","-77.2285","5D","    (39.1661, -77.2285)"
"201590718","2303","260040263","09/14/2026 01:54:59 PM","09/03/2026 01:40:00 PM","09/14/2026 01:49:00 PM","23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","GERMANTOWN","20900 BLK  FREDERICK RD","GERMANTOWN","MD","20876","MCPD","Retail - Department/Discount Store","M","5M1","701","20900",,"FREDERICK",,"RD","39.19829","-77.2448","5D","    (39.1983, -77.2448)"
"201589412","3532","260038650","09/03/2026 01:34:09 PM","09/03/2026 01:34:00 PM",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE - POSSESS","SILVER SPRING",,"SILVER SPRING","MD","20910","MCPD","Street - In vehicle","G","3G1","090",,,"KING",,"ST","38.98656","-77.0267","3D","    (38.9866, -77.0267)"
"201589439","9199","260038705","09/03/2026 06:19:42 PM","09/03/2026 01:30:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","ROCKVILLE","500 BLK  HUNGERFORD DR","ROCKVILLE","MD","20850","RCPD","Residence - Apartment/Condo","A","1A1","278","500",,"HUNGERFORD",,"DR","39.09017","-77.1523","1D","    (39.0902, -77.1523)"
"201589479","9199","260038655","09/03/2026 01:19:17 PM","09/03/2026 01:19:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","MONTGOMERY VILLAGE","100 BLK W DEER PARK RD","GAITHERSBURG","MD","20877","GPD","School - Elementary/Secondary","P","6P3","435","100","W","DEER PARK",,"RD","39.13478","-77.2055","6D","    (39.1348, -77.2055)"
"201589484","2303","260038644","09/03/2026 01:12:10 PM","09/03/2026 01:12:00 PM","09/03/2026 12:00:00 AM","23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","SILVER SPRING","8600 BLK  COLESVILLE RD","SILVER SPRING","MD","20910","MCPD","Retail - Clothing","G","3G1","109","8600",,"COLESVILLE",,"RD","38.99602","-77.0281","3D","    (38.996, -77.0281)"
"201589387","9105","260038607",,"09/03/2026 01:11:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","LOST PROPERTY","ROCKVILLE","7300 BLK  CALHOUN PL","DERWOOD","MD","20855","MCPD","Other/Unknown","A","1A1","281","7300",,"CALHOUN",,"PL","39.10762","-77.1466","1D","    (39.1076, -77.1466)"
"201589858","9106","260038641","09/03/2026 01:10:02 PM","09/03/2026 01:10:00 PM","09/03/2026 03:00:00 PM","90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS","GERMANTOWN","25900 BLK  RIDGE RD","DAMASCUS","MD","20872","MCPD","School - Elementary/Secondary","M","5M2","615","25900",,"RIDGE",,"RD","0.0","0.0","5D","    (0.0, 0.0)"
"201590221","2304","260038801","09/04/2026 11:50:06 AM","09/03/2026 01:00:00 PM","09/04/2026 10:00:00 AM","23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","SILVER SPRING","3300 BLK  SIR THOMAS DR","SILVER SPRING","MD","20904","MCPD","Parking Lot - Residential","I","3I2","380","3300",,"SIR THOMAS",,"DR","39.08206","-76.9393","3D","    (39.0821, -76.9393)"
"201589937","9199","260038640","09/03/2026 12:33:18 PM","09/03/2026 12:33:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","GERMANTOWN","13500 BLK  RICHTER FARM RD","GERMANTOWN","MD","20874","MCPD","Parking Lot - Other","N","5N2","448","13500",,"RICHTER FARM",,"RD","39.14942","-77.2801","5D","    (39.1494, -77.2801)"
"201589396","9199","260038645","09/03/2026 01:40:36 PM","09/03/2026 12:30:00 PM","09/03/2026 12:45:00 PM","90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","WHEATON","13700 BLK  LAMBERTON DR","SILVER SPRING","MD","20902","MCPD","Restaurant","L","4L1","360","13700",,"LAMBERTON",,"DR","0.0","0.0","4D","    (0.0, 0.0)"
"201589898","2610","260038658","09/03/2026 02:59:34 PM","09/03/2026 12:30:00 PM",,"26F","1","Crime Against Property","Identity Theft","IDENTITY THEFT","BETHESDA","3800 BLK  WILLIAMS LA","CHEVY CHASE","MD","20815","MCPD","Other/Unknown","D","2D1","037","3800",,"WILLIAMS",,"LA","38.98386","-77.075","2D","    (38.9839, -77.075)"
"201589403","9113","260038639","09/03/2026 12:24:23 PM","09/03/2026 12:24:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","BETHESDA","10400 BLK  METROPOLITAN AVE","KENSINGTON","MD","20895","MCPD","Street - Commercial","D","2D1","513","10400",,"METROPOLITAN",,"AVE","39.02536","-77.0692","2D","    (39.0254, -77.0692)"
"201589395","9105","260038646","09/03/2026 01:51:03 PM","09/03/2026 12:20:00 PM","09/03/2026 12:50:00 PM","90Z","1","Crime Against Society","All Other Offenses","LOST PROPERTY","SILVER SPRING","8800 BLK  GEORGIA AVE","SILVER SPRING","MD","20910","MCPD","Government Building","G","3G2","096","8800",,"GEORGIA",,"AVE","38.99948","-77.0318","3D","    (38.9995, -77.0318)"
"201589388","4104","260038636","09/03/2026 12:10:00 PM","09/03/2026 12:10:00 PM",,"90G","1","Crime Against Society","Liquor Law Violations","LIQUOR - POSSESS","WHEATON","11400 BLK  GEORGIA AVE","SILVER SPRING","MD","20902","MCPD","Retail - Other","L","4L2","355","11400",,"GEORGIA",,"AVE","0.0","0.0","4D","    (0.0, 0.0)"
"201590219","2610","260039624","09/10/2026 09:43:36 AM","09/03/2026 12:00:00 PM","09/10/2026 09:37:00 AM","26F","1","Crime Against Property","Identity Theft","IDENTITY THEFT","MONTGOMERY VILLAGE","200 BLK  PARAMOUNT PARK DR","GAITHERSBURG","MD","20879","MCPD","Other/Unknown","P","6P2","425","200",,"PARAMOUNT PARK",,"DR","39.15876","-77.2224","6D","    (39.1588, -77.2224)"
"201589378","5707","260038633","09/03/2026 11:37:23 AM","09/03/2026 11:37:00 AM",,"90J","1","Crime Against Society","Trespass of Real Property","TRESPASSING","ROCKVILLE","15200 BLK  SHADY GROVE RD","ROCKVILLE","MD","20850","RCPD","Commercial - Office Building","B","1B1","241","15200",,"SHADY GROVE",,"RD","39.10347","-77.1907","1D","    (39.1035, -77.1907)"
"201589366","3562","260038613",,"09/03/2026 11:35:00 AM",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - MARIJUANA - POSSESS","SILVER SPRING","200 BLK  VALLEY BROOK DR","SILVER SPRING","MD","20904","MCPD","School - Elementary/Secondary","I","3I1","150","200",,"VALLEY BROOK",,"DR","39.05925","-77.0061","3D","    (39.0592, -77.0061)"
"201589814","9108","260038623",,"09/03/2026 11:30:00 AM",,"90Z","1","Crime Against Society","All Other Offenses","RECOVERED PROPERTY - MONT CO.","TAKOMA PARK",,"TAKOMA PARK","MD","20912","TPPD","Street - Other","T","8T2","804",,,"MAPLE",,"AVE","39.14445","-77.2079","TPPD","    (39.1444, -77.2079)"
"201589507","2902","260038787","09/04/2026 11:09:24 AM","09/03/2026 11:30:00 AM","09/03/2026 11:00:00 PM","290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","BETHESDA","5200 BLK  KING CHARLES WAY","BETHESDA","MD","20814","MCPD","Residence -Townhouse/Duplex","E","2E1","190","5200",,"KING CHARLES",,"WAY","39.02203","-77.1052","2D","    (39.022, -77.1052)"
"201589638","9107","260038939","09/05/2026 10:01:45 AM","09/03/2026 11:00:00 AM",,"90Z","1","Crime Against Society","All Other Offenses","MISSING PERSON","GERMANTOWN","12500 BLK  PRICES DISTILLERY RD","DAMASCUS","MD","20872","MCPD","Residence - Single Family","M","5M3","483","12500",,"PRICES DISTILLERY",,"RD","39.28349","-77.2594","5D","    (39.2835, -77.2594)"
"201589410","2610","260038648","09/03/2026 01:34:08 PM","09/03/2026 11:00:00 AM","09/03/2026 01:27:00 PM","26F","1","Crime Against Property","Identity Theft","IDENTITY THEFT","TAKOMA PARK","1300 BLK  ELSON PL","TAKOMA PARK","MD","20912","TPPD","Residence - Single Family","T","8T3","807","1300",,"ELSON",,"PL","0.0","0.0","TPPD","    (0.0, 0.0)"
"201590920","2305","260040510","09/15/2026 06:36:15 PM","09/03/2026 10:57:00 AM","09/14/2026 08:00:00 AM","23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","GERMANTOWN","20900 BLK  FREDERICK RD","GERMANTOWN","MD","20876","MCPD","Retail - Department/Discount Store","M","5M1","701","20900",,"FREDERICK",,"RD","39.19829","-77.2448","5D","    (39.1983, -77.2448)"
"201589370","2901","260038625","09/03/2026 10:11:23 AM","09/03/2026 10:11:00 AM","09/03/2026 10:11:00 AM","290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - BUSINESS","ROCKVILLE","1  BLK  PRESERVE PKW","ROCKVILLE","MD","20852","RCPD","Parking Garage - Commercial","A","1A2","264","1",,"PRESERVE",,"PKW","39.06701","-77.1501","1D","    (39.067, -77.1501)"
"201589519","9199","260038632","09/03/2026 10:01:50 AM","09/03/2026 10:01:00 AM",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","SILVER SPRING","7700 BLK  EASTERN AVE","TAKOMA PARK","DC","20912","MCPD","Residence - Apartment/Condo","G","3G1","091","7700",,"EASTERN",,"AVE","38.98272","-77.0242","3D","    (38.9827, -77.0242)"
"201589391","3532","260038616","09/03/2026 09:44:13 AM","09/03/2026 09:44:00 AM",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE - POSSESS","TAKOMA PARK","1000 BLK  UNIVERSITY BLV E","SILVER SPRING","MD","20903","TPPD","Parking Lot - Residential","T","8T3","806","1000",,"UNIVERSITY","E","BLV","38.99269","-76.9914","TPPD","    (38.9927, -76.9914)"
"201589391","9061","260038616","09/03/2026 09:44:13 AM","09/03/2026 09:44:00 AM",,"90Z","1","Crime Against Society","All Other Offenses","FUGITIVE FROM MD JURISDICTION","TAKOMA PARK","1000 BLK  UNIVERSITY BLV E","SILVER SPRING","MD","20903","TPPD","Parking Lot - Residential","T","8T3","806","1000",,"UNIVERSITY","E","BLV","38.99269","-76.9914","TPPD","    (38.9927, -76.9914)"
"201589358","2610","260038483",,"09/03/2026 09:41:00 AM",,"26F","1","Crime Against Property","Identity Theft","IDENTITY THEFT","MONTGOMERY VILLAGE","1  BLK S SUMMIT AVE","GAITHERSBURG","MD","20877","GPD","Commercial - Office Building","P","6P3","431","1","S","SUMMIT",,"AVE","39.14219","-77.1933","6D","    (39.1422, -77.1933)"
"201589417","2501","260038671","09/03/2026 03:56:25 PM","09/03/2026 09:30:00 AM","09/03/2026 09:30:00 AM","250","1","Crime Against Property","Counterfeiting/Forgery","FORGERY OF CHECKS","BETHESDA","4500 BLK  ROXBURY DR","BETHESDA","MD","20814","MCPD","Other/Unknown","D","2D1","183","4500",,"ROXBURY",,"DR","39.01697","-77.0885","2D","    (39.017, -77.0885)"
"201589397","1399","260038606","09/03/2026 09:23:06 AM","09/03/2026 09:23:00 AM",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN",,"GERMANTOWN","MD","20876","MCPD","Street - Other","M","5M3","474",,,"RIDGE",,"RD","0.0","0.0","5D","    (0.0, 0.0)"
"201589364","9061","260038609","09/03/2026 08:59:20 AM","09/03/2026 08:59:00 AM",,"90Z","1","Crime Against Society","All Other Offenses","FUGITIVE FROM MD JURISDICTION","GERMANTOWN","13500 BLK  ALE HOUSE CIR","GERMANTOWN","MD","20874","MCPD","Parking Lot - Residential","N","5N2","448","13500",,"ALE HOUSE",,"CIR","39.15929","-77.282","5D","    (39.1593, -77.282)"
"201589361","5299","260038602","09/03/2026 08:49:00 AM","09/03/2026 08:49:00 AM",,"520","1","Crime Against Society","Weapon Law Violations","WEAPON OFFENSE (DESCRIBE OFFENSE)","MONTGOMERY VILLAGE","5900 BLK  MUNCASTER MILL RD","DERWOOD","MD","20855","MCPD","School - Elementary/Secondary","R","6R3","397","5900",,"MUNCASTER MILL",,"RD","39.12941","-77.1183","6D","    (39.1294, -77.1183)"
"201589361","1306","260038602","09/03/2026 08:49:00 AM","09/03/2026 08:49:00 AM",,"13A","1","Crime Against Person","Aggravated Assault","ASSAULT - AGGRAVATED - NON-FAMILY-STRONG-ARM","MONTGOMERY VILLAGE","5900 BLK  MUNCASTER MILL RD","DERWOOD","MD","20855","MCPD","School - Elementary/Secondary","R","6R3","397","5900",,"MUNCASTER MILL",,"RD","39.12941","-77.1183","6D","    (39.1294, -77.1183)"
